text,label,sentiment,source,model
Global Tech Co. issues a profit warning due to lower-than-expected sales in Q2.,0,negative,synthetic,mistral:7b
"Q3 profits at XYZ Corp fall short of expectations, causing a 10% dip in share price.",0,negative,synthetic,mistral:7b
"Shares in XYZ Corp plummet 15% after the company issues a profit warning for Q3, citing unexpected supply chain disruptions.",0,negative,synthetic,mistral:7b
"IBM issues a profit warning for Q2, citing supply chain disruptions and higher costs.",0,negative,synthetic,mistral:7b
"Shares in TechCorp plummet 10% after failing to meet Q2 earnings expectations, causing the company to issue a profit warning for the first time in its history.",0,negative,synthetic,mistral:7b
"Despite optimistic projections, tech giant XYZ has issued a profit warning due to unexpected supply chain disruptions.",0,negative,synthetic,mistral:7b
Pharmaceutical giant Merck announces a 15% revenue decline in Q3 due to lower-than-expected sales of its blockbuster drug.,0,negative,synthetic,mistral:7b
Stock prices for TechCorp plummet 10% following missed Q3 earnings expectations and revised FY22 outlook due to supply chain disruptions.,0,negative,synthetic,mistral:7b
Amazon announces a 10% reduction in its Q4 earnings due to increased operational costs.,0,negative,synthetic,mistral:7b
Company X announces a 15% drop in Q2 revenues compared to the same period last year.,0,negative,synthetic,mistral:7b
S&P Global lowers company X's credit rating due to concerns over rising debt levels and declining profits.,0,negative,synthetic,mistral:7b
Shares in XYZ Corporation plummeted 10% after the company issued a profit warning for Q2 2023.,0,negative,synthetic,mistral:7b
Pharmaceutical giant Merck reports a 10% decline in Q2 revenues due to lower-than-expected sales of its blockbuster drug Keytruda.,0,negative,synthetic,mistral:7b
"Tech giant IBM issues a profit warning for Q2, citing lower-than-expected demand in key markets.",0,negative,synthetic,mistral:7b
Profit warnings issued by three major tech companies lead to a significant drop in the NASDAQ index today.,0,negative,synthetic,mistral:7b
"Pharmaceutical giant Merck announces a 15% drop in Q3 earnings, citing higher production costs and lower-than-expected drug sales.",0,negative,synthetic,mistral:7b
Siemens AG issues a profit warning due to lower-than-expected sales in the energy sector.,0,negative,synthetic,mistral:7b
"Pharmaceutical giant Merck announces a 12% decline in Q2 revenues, attributing it to lower-than-expected sales of its key drug.",0,negative,synthetic,mistral:7b
"Global Tech Corp. announces a 15% decline in Q2 revenues, missing analysts' expectations and raising concerns about its growth strategy.",0,negative,synthetic,mistral:7b
Company X announces a 10% drop in Q2 profits amidst growing concerns over market volatility.,0,negative,synthetic,mistral:7b
"Tech giant Amazon reports a 12% drop in quarterly profits, citing increased costs and lower-than-expected sales.",0,negative,synthetic,mistral:7b
"ABC Corporation issues a profit warning, citing lower-than-expected sales in Q2.",0,negative,synthetic,mistral:7b
Profit warnings issued by TechCorp due to Q3 miss on earnings and a slowing global demand for its products.,0,negative,synthetic,mistral:7b
Pharmaceutical giant Pfizer issues a profit warning for Q3 due to unexpected delays in drug approvals.,0,negative,synthetic,mistral:7b
"Company X announces a 10% revenue decline in Q3, missing analyst expectations and raising concerns about its growth prospects.",0,negative,synthetic,mistral:7b
Shares in XYZ Corporation fell by 10% after announcing a revenue decline for Q3 and a subsequent profit warning for the rest of the year.,0,negative,synthetic,mistral:7b
