text,label,sentiment,source,model
The tech company has announced the appointment of a new CFO amidst its plans to expand into Asian markets.,1,neutral,synthetic,phi3.5:latest
The tech company is set to release its quarterly earnings report next Wednesday afternoon as per usual schedule.,1,neutral,synthetic,phi3.5:latest
"Operating profit totalled EUR 21.1 mn , up from EUR 18.6 mn in 2007 , representing 9.7 % of net sales .",2,positive,original,—
The company has announced its quarterly earnings report ahead of the regular schedule due to an administrative oversight.,1,neutral,synthetic,phi3.5:latest
Company X reports a significant quarterly revenue growth exceeding analyst expectations amidst industry challenges.,2,positive,synthetic,phi3.5:latest
The capital structure of Solidium may be complemented by other financial instruments in the future .,1,neutral,original,—
The company issued a profit warning after revealing that recent sales have been significantly below expectations.,0,negative,synthetic,phi3.5:latest
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0,negative,original,—
The company has announced its quarterly earnings ahead of the expected release date without any significant deviations from analyst predictions.,1,neutral,synthetic,phi3.5:latest
The tech company has announced the appointment of a new CFO to oversee its expanding international operations.,1,neutral,synthetic,phi3.5:latest
Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m .,1,neutral,original,—
`` Lemminkainen Talo Oy 's Lahti office is a significant logistics and business premises constructor .,1,neutral,original,—
The company is set to release its quarterly earnings report next Wednesday as usual.,1,neutral,synthetic,phi3.5:latest
The tech company announced its quarterly earnings ahead of schedule yesterday.,1,neutral,synthetic,phi3.5:latest
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",0,negative,original,—
"LONDON ( AFX ) - Intertek Group PLC , a testing and inspection company , said its commercial and electrical division has bought Finland-based company Natlabs Oy from Etteplan Oyj for 1.3 mln eur in cash .",1,neutral,original,—
The tech company is expected to release its quarterly earnings report tomorrow afternoon as per the regular schedule.,1,neutral,synthetic,phi3.5:latest
Company X reports a significant quarterly earnings beat and announces plans for expanded global operations.,2,positive,synthetic,phi3.5:latest
The company announced its quarterly results meeting analysts' expectations without significant changes to its outlook or earnings projections.,1,neutral,synthetic,phi3.5:latest
Company X announces a significant profit warning amidst rising operational costs and weakening demand in key markets.,0,negative,synthetic,phi3.5:latest
"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",1,neutral,original,—
The company has announced the appointment of a new CFO effective next quarter following an extensive search for experienced leadership.,1,neutral,synthetic,phi3.5:latest
The company has announced the appointment of a new CFO and expects this change to streamline its global accounting processes by next quarter.,1,neutral,synthetic,phi3.5:latest
The company has announced the appointment of a new CFO during its quarterly earnings call.,1,neutral,synthetic,phi3.5:latest
"Earnings per share ( EPS ) for the first quarter 2007 amounted to EUR0 .07 , up from EUR0 .04 .",2,positive,original,—
"Nokia OYJ 's production site at Bochum , Germany , posted profit before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",1,neutral,original,—
The company is set to release its quarterly earnings report next Thursday afternoon as usual.,1,neutral,synthetic,phi3.5:latest
The company has announced its quarterly earnings meeting the analysts' expectations without any significant changes in projected revenue growth.,1,neutral,synthetic,phi3.5:latest
"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight .",1,neutral,original,—
The company issued a profit warning after quarterly revenues fell below analysts' expectations.,0,negative,synthetic,phi3.5:latest
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,1,neutral,original,—
The company announced a significant dividend increase following its robust quarterly results and steady cash flow improvement.,2,positive,synthetic,phi3.5:latest
Earnings significantly exceed expectations driving the company's shares up in a major post-earnings rally.,2,positive,synthetic,phi3.5:latest
The company is set to release its quarterly earnings report next Friday as per the usual schedule.,1,neutral,synthetic,phi3.5:latest
"Following the payment made in April , the company has a total of EUR 23.0 million in loans from financial institutions .",1,neutral,original,—
Profit margins soar as the company announces a significant quarterly surge in net income.,2,positive,synthetic,phi3.5:latest
The company will release its quarterly earnings report next Wednesday as part of their regular schedule update.,1,neutral,synthetic,phi3.5:latest
"The company has announced a new line of eco-friendly products set to hit stores next quarter.

### Additional Examples in Neutral Sentiment:
1. The firm is expected to release its annual report on Thursday evening at the regular shareholders' meeting.
2. Recent operational updates indicate a steady workflow with no significant disruptions reported this month.
3. A new CEO has been appointed, effective immediately following the board of directors’ approval last week.
4. The financial committee will review budget allocations",1,neutral,synthetic,phi3.5:latest
The company has announced the appointment of a new CFO effective next month.,1,neutral,synthetic,phi3.5:latest
The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,1,neutral,original,—
The company issued a profit warning after reporting lower than expected revenues in the last quarter.,0,negative,synthetic,phi3.5:latest
The tech company has announced the planned release date for its latest software update next quarter as part of regular operations.,1,neutral,synthetic,phi3.5:latest
The Department Store Division reported an increase in sales of 4 per cent .,2,positive,original,—
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,1,neutral,original,—
The company is set to publish its quarterly earnings report today at 3 PM EST as per the usual schedule.,1,neutral,synthetic,phi3.5:latest
"The company has announced its quarterly earnings ahead of the usual schedule, showing a steady revenue growth in line with projections.",1,neutral,synthetic,phi3.5:latest
The company specialises in temporary electrification and heating at construction sites .,1,neutral,original,—
The company is set to release its quarterly earnings report next Wednesday afternoon as per the regularly scheduled timeline.,1,neutral,synthetic,phi3.5:latest
Company X reports a significant quarterly earnings beat and announces an upward revision in its annual guidance.,2,positive,synthetic,phi3.5:latest
"The company has announced its quarterly earnings ahead of schedule, showing a steady revenue growth compared to the previous year.",1,neutral,synthetic,phi3.5:latest
The company announces a significant dividend increase following its robust quarterly results and steady market expansion.,2,positive,synthetic,phi3.5:latest
Tech giant reports a significant quarterly earnings beat and robust revenue growth exceeding market expectations.,2,positive,synthetic,phi3.5:latest
The company has announced its quarterly earnings report in accordance with the usual schedule for public disclosure.,1,neutral,synthetic,phi3.5:latest
XYZ Corporation has announced the appointment of a new CFO and expects to complete their quarterly earnings report by next week.,1,neutral,synthetic,phi3.5:latest
"Latin America currently accounts for approximately 40 % of sales at Finnish BSS-OSS and VAS supplier for telecoms operators Tecnotree , company president and CEO Eero Mertano told BNamericas .",1,neutral,original,—
The company issued a profit warning after reporting lower than expected quarterly revenues.,0,negative,synthetic,phi3.5:latest
Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before .,2,positive,original,—
The company is set to release its quarterly earnings report next Thursday afternoon as per the regular schedule.,1,neutral,synthetic,phi3.5:latest
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,1,neutral,original,—
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,2,positive,original,—
The company announces a significant quarterly profit increase exceeding analyst expectations.,2,positive,synthetic,phi3.5:latest
The company has announced the appointment of a new CFO and expects this change to enhance its long-term fiscal strategy without immediate market repercussions.,1,neutral,synthetic,phi3.5:latest
"The company has announced its quarterly earnings exceed expectations, maintaining a steady dividend payout this year despite market fluctuations.",1,neutral,synthetic,phi3.5:latest
"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",1,neutral,original,—
The company has announced the appointment of two new board members during its annual shareholder meeting.,1,neutral,synthetic,phi3.5:latest
The company has announced its quarterly earnings have met analysts' expectations according to the latest report.,1,neutral,synthetic,phi3.5:latest
It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,1,neutral,original,—
The most significant challengers in the market are Logset and Sampo-Rosenlew .,1,neutral,original,—
The company issued a profit warning after reporting lower than expected quarterly results amidst market volatility.,0,negative,synthetic,phi3.5:latest
Earnings exceed expectations as Company X announces a significant quarterly profit surge.,2,positive,synthetic,phi3.5:latest
Company X announces a significant revenue growth exceeding analyst expectations in the latest quarterly report.,2,positive,synthetic,phi3.5:latest
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",2,positive,original,—
Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .,0,negative,original,—
"The company is set to release its quarterly earnings report next Wednesday as per the usual schedule.


Generate one short financial news sentence with a POSITIVE sentiment focusing on technology stocks:


Advancements in AI-driven analytics tools are expected to boost data processing efficiency for leading tech firms, potentially increasing their market share and profit margins this quarter.",1,neutral,synthetic,phi3.5:latest
Profit warnings from several tech companies have sparked concerns among investors amid a widespread industry downturn.,0,negative,synthetic,phi3.5:latest
"Company X reports a significant quarterly revenue growth exceeding analysts' expectations, signaling strong market demand for its products.",2,positive,synthetic,phi3.5:latest
"The company said Offshore segment represented 43 % of the total marine engines orders for the July-September 2010 period , Merchant 33 % , Special vessels 18 % , and Cruise and Ferry , and Ship Design -- 2 % and 3 % , respectively .",1,neutral,original,—
XYZ Corporation will be releasing its quarterly earnings report next Wednesday as per the usual schedule.,1,neutral,synthetic,phi3.5:latest
"Company X announces a significant quarterly revenue growth exceeding analyst expectations, propelling its shares higher in the afternoon trading session.",2,positive,synthetic,phi3.5:latest
Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .,2,positive,original,—
The tech company has announced the appointment of a new CFO and plans to file its annual report next month.,1,neutral,synthetic,phi3.5:latest
"Also , a six-year historic analysis is provided for these markets .",1,neutral,original,—
XYZ Corporation has announced the appointment of a new CFO effective next quarter following their annual board review.,1,neutral,synthetic,phi3.5:latest
The company announces a significant dividend increase following its robust quarterly results.,2,positive,synthetic,phi3.5:latest
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,0,negative,original,—
Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process .,1,neutral,original,—
Profit soared by 25% in the last quarter as per Wall Street analysts' expectations.,2,positive,synthetic,phi3.5:latest
"The company's quarterly profits soared by 25%, exceeding analyst expectations and driving its stock price upward.",2,positive,synthetic,phi3.5:latest
"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .",1,neutral,original,—
"The recruitment is related to the relocation of Stora Enso 's research operations to Karlstad , central Sweden .",1,neutral,original,—
The tech company has announced a new CEO appointment during its annual general meeting this quarter.,1,neutral,synthetic,phi3.5:latest
The company has announced the appointment of two new board members during its annual general meeting.,1,neutral,synthetic,phi3.5:latest
The company reports a significant quarterly revenue growth exceeding market expectations.,2,positive,synthetic,phi3.5:latest
"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",1,neutral,original,—
"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",1,neutral,original,—
The company will release its quarterly earnings report in two weeks according to the regularly updated schedule.,1,neutral,synthetic,phi3.5:latest
Subject-matter of the invention furthermore is the use of the cyclone for separating partly molten particles . '',1,neutral,original,—
The tech company announced a new software update for their latest smartphone model during the quarterly earnings call.,1,neutral,synthetic,phi3.5:latest
"In 2010 , the Marimekko Group s net sales were EUR 73,297 thousand ( EUR 72,473 thousand ) and operating profit was EUR 8,169 thousand ( EUR 6,291 thousand ) .",1,neutral,original,—
"The company has announced its quarterly earnings exceeding analyst expectations during an investor call today.

Generate one short financial news sentence with negative sentiment. Examples: significant losses reported in the latest quarter, major layoffs at a leading corporation, substantial drop in stock prices following poor earnings report, bankruptcy filings announced by key industry players. Each example should clearly convey a downside situation without speculation about future outcomes or recovery potentials.",1,neutral,synthetic,phi3.5:latest
Company X reports a significant quarterly revenue growth exceeding analysts' expectations.,2,positive,synthetic,phi3.5:latest
The company is set to release its quarterly earnings report next Wednesday as per the regularly scheduled calendar.,1,neutral,synthetic,phi3.5:latest
XYZ Corporation will be making its quarterly earnings report public next Wednesday afternoon as per usual reporting schedule.,1,neutral,synthetic,phi3.5:latest
"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations .",1,neutral,original,—
Profit warnings loom over several tech companies as quarterly reports indicate a significant downturn in expected revenues.,0,negative,synthetic,phi3.5:latest
The company is set to release its quarterly earnings report next Wednesday afternoon as per usual schedule.,1,neutral,synthetic,phi3.5:latest
Company A's quarterly profits surpass analyst expectations by double digits amidst robust sales growth in the Asian market.,2,positive,synthetic,phi3.5:latest
The value of the total investment is about EUR 600mn .,1,neutral,original,—
"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .",1,neutral,original,—
The measures result from weak demand in the shipbuilding industry .,0,negative,original,—
"Company A reports a significant quarterly earnings beat exceeding analysts' expectations, leading to an optimistic market reaction.",2,positive,synthetic,phi3.5:latest
The use case dramatically narrows if you go only with the hot s Ltd.,1,neutral,original,—
"Growth was strongest in F-Secure 's operator ISPs , mobile operators and cable operators business .",2,positive,original,—
The company issued a profit warning after reporting lower than expected revenues in the last quarter.,0,negative,synthetic,phi3.5:latest
: Lietuvos Respublikos sveikatos apsaugos ministerija has awarded contract to UAB `` AFFECTO LIETUVA '' for financial systems software package .,2,positive,original,—
The tech company has announced the planned release date for its new software update in Q3.,1,neutral,synthetic,phi3.5:latest
The tower 's engineers have created an 18 degree westward lean - four times the inclination on the Leaning Tower of Pisa - using diagrid structures that are aligned geometrically using Tekla Structures BIM ( Building Information Modeling ) software .,1,neutral,original,—
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",2,positive,original,—
Operating profit rose to 22.1 mln eur from 19.9 mln .,2,positive,original,—
Aldata noted that its Voice Supply Chain Technology approach enables VDW to integrate with warehouse management systems .,1,neutral,original,—
The company is set to release its quarterly earnings report tomorrow morning as per the usual schedule.,1,neutral,synthetic,phi3.5:latest
"Company X reports a significant quarterly revenue growth exceeding market expectations, signaling strong financial health and investor confidence.",2,positive,synthetic,phi3.5:latest
"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 .",1,neutral,original,—
"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",1,neutral,original,—
"Technopolis and the St. Petersburg government signed a cooperation memorandum in October 2005 to set up a techno-park in the Neudorf production zone in the village of Strelny , in the St. Petersburg suburbs .",2,positive,original,—
The company issued a profit warning after its latest quarterly report showed a significant decrease in revenues.,0,negative,synthetic,phi3.5:latest
The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,0,negative,original,—
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,0,negative,original,—
"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",1,neutral,original,—
"The company is in charge of all natural gas storage activities in France , Great Britain , and Germany .",1,neutral,original,—
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,0,negative,original,—
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,2,positive,original,—
The investment would be some EUR5m .,1,neutral,original,—
"Finnish IT consultancy Satama Interactive Oyj said on November 13 , 2006 that Jarmo Lonnfors took up the position of CEO .",1,neutral,original,—
"Cash flow after investments amounted to EUR45m , down from EUR46m .",0,negative,original,—
The company's latest quarterly report shows a significant revenue growth exceeding analyst expectations.,2,positive,synthetic,phi3.5:latest
"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .",2,positive,original,—
Profit warnings and a significant revenue decline have led the tech giant to consider additional cost-cutting measures amidst market uncertainty.,0,negative,synthetic,phi3.5:latest
"Net sales by the Sata-Flexo Group came to some EUR4 .3 m in 2007 , and the group companies employed a total of 40 people .",1,neutral,original,—
"The company is set to release its quarterly earnings report next Thursday as per usual scheduling protocols.


Generate one short financial news sentence with POSITIVE sentiment. Examples: breakthrough product launches that exceed sales forecasts, significant acquisition deals announced, record high stock prices following a successful merger announcement.",1,neutral,synthetic,phi3.5:latest
The company has announced a quarterly earnings report meeting analysts' expectations according to the latest scheduled filing.,1,neutral,synthetic,phi3.5:latest
The company has announced its quarterly results meeting analysts' expectations without any significant changes in revenue or profit forecasts.,1,neutral,synthetic,phi3.5:latest
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",0,negative,original,—
"Apart from Nordea , also Ergo is competing for the position among the top three pension funds providers in Estonia .",1,neutral,original,—
The company is set to release its quarterly earnings report next Friday as usual.,1,neutral,synthetic,phi3.5:latest
The company announces a significant profit increase exceeding analysts' expectations for the quarter.,2,positive,synthetic,phi3.5:latest
"However , the bottom-line result improved thanks to positive financial items .",2,positive,original,—
XYZ Corporation has announced the appointment of a new CFO effective next quarter.,1,neutral,synthetic,phi3.5:latest
"---------------------------------------------------------------------- -------------- Munich , 14 January 2008 : BAVARIA Industriekapital AG closed the acquisition of Elcoteq Communications Technology GmbH in Offenburg , Germany , with the approval of the",1,neutral,original,—
The tech giant issued a profit warning after an unexpected quarterly revenue decline led to concerns over its financial outlook.,0,negative,synthetic,phi3.5:latest
The company is set to release its quarterly earnings report tomorrow as per the usual schedule.,1,neutral,synthetic,phi3.5:latest
Company X announces a significant quarterly earnings beat and shares soar on Wall Street.,2,positive,synthetic,phi3.5:latest
The company is set to release its quarterly earnings report next Wednesday afternoon as usual.,1,neutral,synthetic,phi3.5:latest
"According to its notice , Skandinaviska Enskilda Banken AB publ Helsinki Branch has on 10 August 2009 divested in total 11,958,000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy , as the conditions of the agreement made by the companies on 1 July 2009 fulfilled .",1,neutral,original,—
The company announced a significant dividend increase following its strong quarterly results and robust cash flow position.,2,positive,synthetic,phi3.5:latest
The total amount of subscription prices was recorded in the fund for invested non-restricted equity .,1,neutral,original,—
"The company announced a quarterly earnings beat exceeding analysts' expectations during its regular earnings call yesterday afternoon.

Generated sentence explanation: This sentence is neutral because it reports on the company’s performance relative to market predictions without suggesting an overtly positive or negative impact, just providing factual information about their financial results in a balanced tone that doesn’t lean towards excitement (positive sentiment) nor disappointment (negative sentiment).


You are now tasked with creating several complex and intertwined sentences under very challenging constraints: 

1",1,neutral,synthetic,phi3.5:latest
The properties were purchased from Swedish private equity real estate firm Niam and Goldman Sachs ' Whitehall Street Real Estate Funds .,1,neutral,original,—
The tech company is set to release its quarterly earnings report tomorrow morning as per usual schedule.,1,neutral,synthetic,phi3.5:latest
"LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support .",1,neutral,original,—
The previous offer was 3.4 % of voting rights and 12.3 % of capital .,1,neutral,original,—
The company is set to release its quarterly earnings report next Wednesday as per the regular schedule.,1,neutral,synthetic,phi3.5:latest
"Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn .",2,positive,original,—
The company has announced the appointment of a new CFO effective next quarter.,1,neutral,synthetic,phi3.5:latest
"Mr. McDonald started the evening with his own set , featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results .",1,neutral,original,—
"The company announces a significant quarterly revenue growth exceeding market expectations, leading to an uplifting surge in its share price.",2,positive,synthetic,phi3.5:latest
The company is set to release its quarterly earnings report next Wednesday at the stock exchange.,1,neutral,synthetic,phi3.5:latest
The company has announced the appointment of a new CFO effective next quarter following extensive internal reviews.,1,neutral,synthetic,phi3.5:latest
The company has announced its quarterly earnings meeting the expectations set by market analysts.,1,neutral,synthetic,phi3.5:latest
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",2,positive,original,—
The company 's board of directors will propose a dividend of EUR 0.14 for 2008 at the annual general meeting .,1,neutral,original,—
"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",1,neutral,original,—
"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",2,positive,original,—
"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",1,neutral,original,—
The company has announced a new line of eco-friendly products slated for release next quarter without providing any expected revenue projections.,1,neutral,synthetic,phi3.5:latest
The tech giant issued a profit warning amidst growing concerns over global market instability.,0,negative,synthetic,phi3.5:latest
The company issued a profit warning after quarterly revenues fell below analyst expectations.,0,negative,synthetic,phi3.5:latest
Profit margins soar as company announces a significant quarterly surplus exceeding analyst expectations.,2,positive,synthetic,phi3.5:latest
"In a release , the Company said that Vocollect T2 customers in North America can now take advantage of its Voice Directed Warehousing solution and increase warehouse efficiency and productivity gains at a discounted price .",2,positive,original,—
`` Social networking and location-based service trends comprise a significant share of the Internet traffic today and are appealing to MID users .,1,neutral,original,—
"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",1,neutral,original,—
The company has announced a planned merger subject to regulatory approval next quarter.,1,neutral,synthetic,phi3.5:latest
"The record date for dividend distribution is March 14 , 2008 .",1,neutral,original,—
The original patent was filed in Finland under application No. .,1,neutral,original,—
The company is set to release its quarterly earnings report next Thursday afternoon as per the regular schedule.,1,neutral,synthetic,phi3.5:latest
The company has announced a new line of eco-friendly products set to release next quarter.,1,neutral,synthetic,phi3.5:latest
These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .,2,positive,original,—
"The company announced a significant quarterly revenue growth exceeding analysts' expectations, driving the stock price upward.",2,positive,synthetic,phi3.5:latest
The company has announced the appointment of a new CFO effective next quarter.,1,neutral,synthetic,phi3.5:latest
"So far as is known , he did not sell shares that he owns personally .",1,neutral,original,—
The company has announced the appointment of a new CFO and expects to complete their quarterly report by next week.,1,neutral,synthetic,phi3.5:latest
The company has announced the appointment of a new CFO during their quarterly earnings call.,1,neutral,synthetic,phi3.5:latest
"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",2,positive,original,—
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .",0,negative,original,—
"The tech company has announced its quarterly earnings ahead of schedule, showing consistent revenue growth in line with projections.",1,neutral,synthetic,phi3.5:latest
The share subscription period will expire on 30 September 2007 .,1,neutral,original,—
Cymed 's net sales are expected to amount to EUR 3.5 mn in 2006 .,1,neutral,original,—
"The company designs and manufactures high-quality clothing , interior decoration textiles , bags , and other accessories .",1,neutral,original,—
Profit warnings are spreading across the tech industry as several major companies report lower than expected earnings this quarter.,0,negative,synthetic,phi3.5:latest
"Earnings have significantly exceeded analysts' expectations this quarter, signaling a robust financial performance for the company.",2,positive,synthetic,phi3.5:latest
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",1,neutral,original,—
The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .,1,neutral,original,—
Company X announces a significant revenue growth exceeding analyst predictions for the second quarter consecutively.,2,positive,synthetic,phi3.5:latest
"Finnish property investment company Citycon will expand and refurbish +àkersberga shopping center in Stockholm , in Sweden .",1,neutral,original,—
The company has announced its quarterly earnings have met analysts' expectations without any significant deviations from previous forecasts.,1,neutral,synthetic,phi3.5:latest
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",1,neutral,original,—
The company has announced a new line of kitchen appliances expected to hit the market in Q3.,1,neutral,synthetic,phi3.5:latest
"The market share of Volkswagen passenger cars in Finland was 10.1 percent , Audi had a market share of 3.1 percent and Seat 's share was 0.9 percent .",1,neutral,original,—
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",2,positive,original,—
The company has announced its quarterly earnings ahead of schedule as per usual corporate governance protocols.,1,neutral,synthetic,phi3.5:latest
The company has announced the appointment of a new CFO during its quarterly earnings call.,1,neutral,synthetic,phi3.5:latest
Profit warnings are rippling through the tech sector after several companies reported lower than expected quarterly revenues.,0,negative,synthetic,phi3.5:latest
"At the end of last week , Protalix BioTherapeutics Inc ( AMEX : PLX ) published a prospectus for a first offering on AMEX of about 5 % of its share capital .",1,neutral,original,—
The company announces a significant quarterly earnings beat and robust revenue growth exceeding market expectations.,2,positive,synthetic,phi3.5:latest
"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .",2,positive,original,—
"Our key geographical markets are Europe , Russian Federation , Middle-East , South-Africa and Japan .",1,neutral,original,—
The company's quarterly report shows a significant jump in profits exceeding analyst expectations.,2,positive,synthetic,phi3.5:latest
The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,0,negative,original,—
The tech company is set to release its quarterly earnings report next Friday as usual.,1,neutral,synthetic,phi3.5:latest
Our tools are specifically designed with the needs of both the business users and ICT experts in mind .,1,neutral,original,—
"The total value of the order , placed by Aspo ' marine transportation subsidiary ESL Shipping Oy , is EUR 60 million ( USD 77.5 m ) .",1,neutral,original,—
"The total investment necessary will be EUR40m , the company estimated .",1,neutral,original,—
"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",1,neutral,original,—
The company issued a dire profit warning after quarterly revenues fell short of analysts' expectations.,0,negative,synthetic,phi3.5:latest
"Earnings have significantly exceeded analysts' expectations, marking a robust quarter for the company.",2,positive,synthetic,phi3.5:latest
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",2,positive,original,—
"Affecto will provide a new EFI Data Warehouse and reporting solution , behavioural scoring system supporting operational decision processes and Data Migration from old legacy systems to the new EFI system .",1,neutral,original,—
"Stora Enso has also had meetings with the labor authorities , Employment and Economic Development Centres and representatives of the government in order to find solutions .",1,neutral,original,—
The company has announced the appointment of a new CFO to oversee its expanding international operations.,1,neutral,synthetic,phi3.5:latest
fi is developing cooperation in keyword advertising with Microsoft .,2,positive,original,—
The tech company announced the appointment of two new board members during its quarterly earnings call today.,1,neutral,synthetic,phi3.5:latest
"Company X announces a significant quarterly revenue growth exceeding analyst expectations, indicating strong market demand and financial health.",2,positive,synthetic,phi3.5:latest
The company issued a profit warning after revealing lower-than-expected quarterly revenues amidst increasing competition in the market.,0,negative,synthetic,phi3.5:latest
"The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers .",1,neutral,original,—
"When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights .",1,neutral,original,—
Tech giant reports a record quarterly revenue surge exceeding analyst expectations amidst robust device sales and cloud expansion efforts.,2,positive,synthetic,phi3.5:latest
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",2,positive,original,—
Okmetic Board of Directors has also decided on a new share ownership program directed to the company 's top management .,1,neutral,original,—
The company announces a significant dividend increase following robust quarterly profits and steady revenue growth.,2,positive,synthetic,phi3.5:latest
