text,label,sentiment,source,model
"The company announced the appointment of Jane Smith as its new Chief Financial Officer, effective January 15th.",1,neutral,synthetic,llama3.1:latest
The company announced today that it will hold its annual general meeting on May 15th at the downtown convention center.,1,neutral,synthetic,llama3.1:latest
The company announced that it will be filing its annual report on March 15th as per the regulatory requirement.,1,neutral,synthetic,llama3.1:latest
The company's board of directors has announced that it will hold its annual general meeting on April 15th to review last year's performance.,1,neutral,synthetic,llama3.1:latest
"Operating profit totalled EUR 21.1 mn , up from EUR 18.6 mn in 2007 , representing 9.7 % of net sales .",2,positive,original,—
"The company announced plans to launch a new e-commerce platform in the fourth quarter, expanding its online presence and improving customer engagement.",1,neutral,synthetic,llama3.1:latest
"Tesla's quarterly profits surged 83% to $1.14 billion, far exceeding analyst expectations and driving its stock price up by 10% in morning trading.",2,positive,synthetic,llama3.1:latest
The capital structure of Solidium may be complemented by other financial instruments in the future .,1,neutral,original,—
Shares in the struggling tech firm plummeted by 25% after a surprise announcement that it would miss its quarterly earnings forecast by a wide margin.,0,negative,synthetic,llama3.1:latest
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0,negative,original,—
The company announced today that it will file its quarterly earnings report on March 15th as previously scheduled.,1,neutral,synthetic,llama3.1:latest
The company announced that its quarterly earnings report is expected to be filed on February 28th as previously scheduled.,1,neutral,synthetic,llama3.1:latest
Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m .,1,neutral,original,—
`` Lemminkainen Talo Oy 's Lahti office is a significant logistics and business premises constructor .,1,neutral,original,—
The company's annual general meeting is scheduled to take place on March 15th at the headquarters in New York.,1,neutral,synthetic,llama3.1:latest
The company announced that its chief operating officer will retire at the end of next year and be replaced by an internal candidate.,1,neutral,synthetic,llama3.1:latest
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",0,negative,original,—
"LONDON ( AFX ) - Intertek Group PLC , a testing and inspection company , said its commercial and electrical division has bought Finland-based company Natlabs Oy from Etteplan Oyj for 1.3 mln eur in cash .",1,neutral,original,—
"The company announced that its quarterly earnings report will be filed on February 15th, as previously planned.",1,neutral,synthetic,llama3.1:latest
"The company's quarterly profits rose 23% to $2.1 billion, exceeding analyst expectations and sending its shares soaring.",2,positive,synthetic,llama3.1:latest
The company announced that it will hold its annual general meeting on March 15th to discuss the year-end results and strategic initiatives.,1,neutral,synthetic,llama3.1:latest
Chevron's quarterly profits plummeted 43% due to a sharp decline in oil prices.,0,negative,synthetic,llama3.1:latest
"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",1,neutral,original,—
The company announced the launch of its new sustainability-focused bond issuance program to support environmentally friendly projects.,1,neutral,synthetic,llama3.1:latest
"The company announced the appointment of John Smith as its new Chief Financial Officer, effective March 1st.",1,neutral,synthetic,llama3.1:latest
The company announced that it will hold its annual general meeting on May 12 to review the previous year's performance and discuss future strategies.,1,neutral,synthetic,llama3.1:latest
"Earnings per share ( EPS ) for the first quarter 2007 amounted to EUR0 .07 , up from EUR0 .04 .",2,positive,original,—
"Nokia OYJ 's production site at Bochum , Germany , posted profit before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",1,neutral,original,—
The company announced today that it will be releasing its quarterly earnings report on March 15th as previously scheduled.,1,neutral,synthetic,llama3.1:latest
The company announced the completion of its fiscal year 2022 audit and filing of its annual report on Form 10-K with the SEC.,1,neutral,synthetic,llama3.1:latest
"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight .",1,neutral,original,—
The company's shares plummeted 15% after it issued a surprise profit warning due to weaker-than-expected demand in its key markets.,0,negative,synthetic,llama3.1:latest
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,1,neutral,original,—
Shares in technology firm Innovatek surged 25% today after the company reported a significant 30% increase in quarterly profits.,2,positive,synthetic,llama3.1:latest
"The company reported a 25% surge in quarterly profits, exceeding analyst expectations and sending its shares soaring to a record high.",2,positive,synthetic,llama3.1:latest
"The company announced the appointment of John Smith as Chief Financial Officer, effective July 1st.",1,neutral,synthetic,llama3.1:latest
"Following the payment made in April , the company has a total of EUR 23.0 million in loans from financial institutions .",1,neutral,original,—
The technology firm's shares surged 15% on Thursday after it reported a significant quarterly earnings beat and raised its full-year sales forecast.,2,positive,synthetic,llama3.1:latest
The company announced that it will be holding its annual general meeting on April 15th at the downtown convention center.,1,neutral,synthetic,llama3.1:latest
"The company announced today that it has appointed Emily Chen as its new Chief Financial Officer, effective June 1st.",1,neutral,synthetic,llama3.1:latest
The company announced that it will be presenting its third-quarter earnings report on November 3rd.,1,neutral,synthetic,llama3.1:latest
The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,1,neutral,original,—
Tesla's shares plummeted 8% in morning trading after the electric vehicle maker's quarterly sales fell below Wall Street estimates.,0,negative,synthetic,llama3.1:latest
The company announced plans to launch a new digital banking platform in the fourth quarter.,1,neutral,synthetic,llama3.1:latest
The Department Store Division reported an increase in sales of 4 per cent .,2,positive,original,—
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,1,neutral,original,—
Goldman Sachs has announced the promotion of Rohit Aron to co-head of its global financing group.,1,neutral,synthetic,llama3.1:latest
The company has announced the appointment of a new chief operating officer to oversee its global supply chain operations.,1,neutral,synthetic,llama3.1:latest
The company specialises in temporary electrification and heating at construction sites .,1,neutral,original,—
"The company announced the appointment of Jane Smith as its new Chief Accounting Officer, effective March 1st.",1,neutral,synthetic,llama3.1:latest
"The technology firm's shares surged 12% after it reported a 25% jump in quarterly profits, exceeding analyst expectations.",2,positive,synthetic,llama3.1:latest
The company announced that its annual general meeting is scheduled to take place on March 15th at the headquarters in New York City.,1,neutral,synthetic,llama3.1:latest
"The company's quarterly revenues rose 15% year-over-year to $2.5 billion, exceeding analyst estimates and driving its stock price up by 8%.",2,positive,synthetic,llama3.1:latest
"The tech firm's shares surged 15% after it reported a 25% jump in quarterly profits, exceeding analyst estimates.",2,positive,synthetic,llama3.1:latest
"The company announced the appointment of Jane Smith as its new Chief Financial Officer, effective July 1st.",1,neutral,synthetic,llama3.1:latest
The company announced that it will be holding its annual general meeting on May 15 to review the previous fiscal year's performance.,1,neutral,synthetic,llama3.1:latest
"Latin America currently accounts for approximately 40 % of sales at Finnish BSS-OSS and VAS supplier for telecoms operators Tecnotree , company president and CEO Eero Mertano told BNamericas .",1,neutral,original,—
"The US airline industry's second-largest carrier reported a 12% slump in quarterly profits, citing higher fuel costs and decreased demand.",0,negative,synthetic,llama3.1:latest
Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before .,2,positive,original,—
The company has announced that its annual general meeting will be held on March 15th at the usual venue.,1,neutral,synthetic,llama3.1:latest
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,1,neutral,original,—
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,2,positive,original,—
"Tech giant Microsoft reported a 22% surge in quarterly profits, driven by strong sales of its cloud computing services and office software.",2,positive,synthetic,llama3.1:latest
The company announced that it will be presenting at the upcoming investor conference in New York on March 15th.,1,neutral,synthetic,llama3.1:latest
"The company announced the appointment of Jane Smith as its new Chief Financial Officer, effective January 1st.",1,neutral,synthetic,llama3.1:latest
"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",1,neutral,original,—
"The company announced today that it will be releasing its second-quarter earnings report on August 15th, as previously stated in the quarterly earnings guidance.",1,neutral,synthetic,llama3.1:latest
Shares in technology firm NovaTech rose 2% following the announcement that its CEO will step down and be replaced by Chief Operating Officer Emily Lee on June 15th.,1,neutral,synthetic,llama3.1:latest
It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,1,neutral,original,—
The most significant challengers in the market are Logset and Sampo-Rosenlew .,1,neutral,original,—
Shares in tech firm Aurora fell by 12% after the company issued a surprise profit warning due to increased competition in the cloud services market.,0,negative,synthetic,llama3.1:latest
Shares of semiconductor manufacturer Micron Technology surged 15% after the company reported a significant 35% jump in quarterly profits.,2,positive,synthetic,llama3.1:latest
"The company reported a 25% surge in quarterly profits, exceeding analyst estimates and sparking a 12% jump in its shares today.",2,positive,synthetic,llama3.1:latest
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",2,positive,original,—
Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .,0,negative,original,—
"The company announced that it will be releasing its quarterly earnings report on February 15th, following the close of trading.",1,neutral,synthetic,llama3.1:latest
The company's shares plummeted by 15% after it announced a surprise $1 billion loss in its quarterly results.,0,negative,synthetic,llama3.1:latest
"The tech giant reported a 25% surge in quarterly profits, exceeding analyst expectations and sending its shares soaring on Wall Street.",2,positive,synthetic,llama3.1:latest
"The company said Offshore segment represented 43 % of the total marine engines orders for the July-September 2010 period , Merchant 33 % , Special vessels 18 % , and Cruise and Ferry , and Ship Design -- 2 % and 3 % , respectively .",1,neutral,original,—
The company announced that it will hold its annual general meeting on May 15th at the downtown conference center.,1,neutral,synthetic,llama3.1:latest
"The tech firm reported a 25% surge in quarterly profits, exceeding analyst estimates and sending shares up by 12%.",2,positive,synthetic,llama3.1:latest
Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .,2,positive,original,—
"The company has announced the appointment of Sarah Lee as its new Chief Financial Officer, effective March 15th.",1,neutral,synthetic,llama3.1:latest
"Also , a six-year historic analysis is provided for these markets .",1,neutral,original,—
The company's annual general meeting is scheduled to take place on March 15th at the downtown convention center.,1,neutral,synthetic,llama3.1:latest
Shares of tech firm NovaTech surged 15% after reporting a 25% jump in quarterly profits due to strong demand for its cloud computing services.,2,positive,synthetic,llama3.1:latest
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,0,negative,original,—
Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process .,1,neutral,original,—
"Tech giant Alphabet's quarterly earnings surged 23% to $10.2 billion, beating analyst estimates and driving the company's market value above $1 trillion.",2,positive,synthetic,llama3.1:latest
"Technology giant Apple reported a 25% surge in quarterly profits to $14.2 billion, exceeding analyst forecasts.",2,positive,synthetic,llama3.1:latest
"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .",1,neutral,original,—
"The recruitment is related to the relocation of Stora Enso 's research operations to Karlstad , central Sweden .",1,neutral,original,—
"The company announced the appointment of Sarah Lee as its new Chief Operating Officer, effective May 15th.",1,neutral,synthetic,llama3.1:latest
"The company announced that it will release its quarterly earnings report on February 15th, as previously guided by management.",1,neutral,synthetic,llama3.1:latest
Shares in cloud computing firm Oracle rose 5% after the company reported a stronger-than-expected quarterly profit of $1.9 billion.,2,positive,synthetic,llama3.1:latest
"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",1,neutral,original,—
"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",1,neutral,original,—
The company announced that it will be releasing its second-quarter earnings report on August 10th.,1,neutral,synthetic,llama3.1:latest
Subject-matter of the invention furthermore is the use of the cyclone for separating partly molten particles . '',1,neutral,original,—
The company announced today that it has filed its annual report with the Securities and Exchange Commission.,1,neutral,synthetic,llama3.1:latest
"In 2010 , the Marimekko Group s net sales were EUR 73,297 thousand ( EUR 72,473 thousand ) and operating profit was EUR 8,169 thousand ( EUR 6,291 thousand ) .",1,neutral,original,—
The company announced that it will release its third-quarter earnings report on October 20th after market close.,1,neutral,synthetic,llama3.1:latest
Amazon's quarterly profits soared 17% year-over-year to $10.2 billion on the back of strong e-commerce sales and cloud computing revenue.,2,positive,synthetic,llama3.1:latest
The company announced that its quarterly earnings report is scheduled to be released on January 15th at 8am EST.,1,neutral,synthetic,llama3.1:latest
The company announced plans to launch a new online platform for investor relations and corporate communications next quarter.,1,neutral,synthetic,llama3.1:latest
"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations .",1,neutral,original,—
"The company announced a 15% decline in quarterly revenue, sparking concerns about its long-term growth prospects.",0,negative,synthetic,llama3.1:latest
The company announced that it will be hosting its annual shareholder meeting on March 15th at the headquarters in New York.,1,neutral,synthetic,llama3.1:latest
"Technology giant Alphabet Inc. reported a 15% surge in quarterly revenues, exceeding analysts' estimates and propelling its shares to an all-time high.",2,positive,synthetic,llama3.1:latest
The value of the total investment is about EUR 600mn .,1,neutral,original,—
"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .",1,neutral,original,—
The measures result from weak demand in the shipbuilding industry .,0,negative,original,—
"Shares of tech firm, NovaTech, surged 12% after the company reported a 25% jump in quarterly profits, exceeding analyst estimates for the third consecutive quarter.",2,positive,synthetic,llama3.1:latest
The use case dramatically narrows if you go only with the hot s Ltd.,1,neutral,original,—
"Growth was strongest in F-Secure 's operator ISPs , mobile operators and cable operators business .",2,positive,original,—
Shares in tech firm Xylo plummeted 20% after the company issued a surprise profit warning citing weaker-than-expected demand for its flagship product.,0,negative,synthetic,llama3.1:latest
: Lietuvos Respublikos sveikatos apsaugos ministerija has awarded contract to UAB `` AFFECTO LIETUVA '' for financial systems software package .,2,positive,original,—
"The company announced the promotion of Emily Chen to Chief Operating Officer, effective March 1st.",1,neutral,synthetic,llama3.1:latest
The tower 's engineers have created an 18 degree westward lean - four times the inclination on the Leaning Tower of Pisa - using diagrid structures that are aligned geometrically using Tekla Structures BIM ( Building Information Modeling ) software .,1,neutral,original,—
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",2,positive,original,—
Operating profit rose to 22.1 mln eur from 19.9 mln .,2,positive,original,—
Aldata noted that its Voice Supply Chain Technology approach enables VDW to integrate with warehouse management systems .,1,neutral,original,—
The company announced that it will be holding its annual general meeting on March 15 to review last year's performance and elect new board members.,1,neutral,synthetic,llama3.1:latest
"The company's quarterly profits surged 25% year-over-year, exceeding analyst estimates and boosting investor confidence in the sector.",2,positive,synthetic,llama3.1:latest
"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 .",1,neutral,original,—
"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",1,neutral,original,—
"Technopolis and the St. Petersburg government signed a cooperation memorandum in October 2005 to set up a techno-park in the Neudorf production zone in the village of Strelny , in the St. Petersburg suburbs .",2,positive,original,—
Shares in tech firm AlphaCorp plummeted 12% after the company issued a surprise profit warning citing weak demand and supply chain disruptions.,0,negative,synthetic,llama3.1:latest
The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,0,negative,original,—
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,0,negative,original,—
"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",1,neutral,original,—
"The company is in charge of all natural gas storage activities in France , Great Britain , and Germany .",1,neutral,original,—
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,0,negative,original,—
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,2,positive,original,—
The investment would be some EUR5m .,1,neutral,original,—
"Finnish IT consultancy Satama Interactive Oyj said on November 13 , 2006 that Jarmo Lonnfors took up the position of CEO .",1,neutral,original,—
"Cash flow after investments amounted to EUR45m , down from EUR46m .",0,negative,original,—
The company's quarterly profits surged by 25% year-over-year as strong sales and cost-cutting measures boosted its bottom line.,2,positive,synthetic,llama3.1:latest
"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .",2,positive,original,—
AIG's shares plummeted 15% on Monday after the insurance giant announced a surprise $10 billion quarterly loss.,0,negative,synthetic,llama3.1:latest
"Net sales by the Sata-Flexo Group came to some EUR4 .3 m in 2007 , and the group companies employed a total of 40 people .",1,neutral,original,—
The company announced today that it has filed its annual report for the fiscal year ended December 31st with regulatory authorities.,1,neutral,synthetic,llama3.1:latest
The company announced that it will hold its annual general meeting on March 15th to review the previous year's financial results and elect board members.,1,neutral,synthetic,llama3.1:latest
The company's annual shareholders' meeting is scheduled for March 15th at the Hilton Hotel in downtown New York.,1,neutral,synthetic,llama3.1:latest
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",0,negative,original,—
"Apart from Nordea , also Ergo is competing for the position among the top three pension funds providers in Estonia .",1,neutral,original,—
The company announced that its annual shareholder meeting will be held on March 15th at its headquarters in New York.,1,neutral,synthetic,llama3.1:latest
The tech firm's quarterly profits surged 25% year-over-year to $2.1 billion as sales exceeded expectations.,2,positive,synthetic,llama3.1:latest
"However , the bottom-line result improved thanks to positive financial items .",2,positive,original,—
"The company announced the appointment of Emily Lee as Chief Operating Officer, effective March 1st.",1,neutral,synthetic,llama3.1:latest
"---------------------------------------------------------------------- -------------- Munich , 14 January 2008 : BAVARIA Industriekapital AG closed the acquisition of Elcoteq Communications Technology GmbH in Offenburg , Germany , with the approval of the",1,neutral,original,—
Shares in struggling tech firm CyberCorp plummeted 25% after it issued a surprise profit warning citing slower-than-expected sales growth.,0,negative,synthetic,llama3.1:latest
The company announced the launch of its new digital banking platform in a bid to enhance customer experience and stay competitive in the market.,1,neutral,synthetic,llama3.1:latest
"The technology firm's quarterly earnings surged 25% above expectations, boosting its market value by over $10 billion.",2,positive,synthetic,llama3.1:latest
The company announced that its annual general meeting will be held on April 15 to discuss corporate strategy and report on recent operations.,1,neutral,synthetic,llama3.1:latest
"According to its notice , Skandinaviska Enskilda Banken AB publ Helsinki Branch has on 10 August 2009 divested in total 11,958,000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy , as the conditions of the agreement made by the companies on 1 July 2009 fulfilled .",1,neutral,original,—
Tech giant Apple reports a 20% surge in quarterly profits driven by strong sales of its new iPhone models.,2,positive,synthetic,llama3.1:latest
The total amount of subscription prices was recorded in the fund for invested non-restricted equity .,1,neutral,original,—
The company announced that its Chief Financial Officer will be stepping down on March 31st to pursue other opportunities within the industry.,1,neutral,synthetic,llama3.1:latest
The properties were purchased from Swedish private equity real estate firm Niam and Goldman Sachs ' Whitehall Street Real Estate Funds .,1,neutral,original,—
The company has announced that it will release its second-quarter earnings report on August 15th.,1,neutral,synthetic,llama3.1:latest
"LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support .",1,neutral,original,—
The previous offer was 3.4 % of voting rights and 12.3 % of capital .,1,neutral,original,—
The company announced that its quarterly earnings report will be released on April 15th as previously scheduled.,1,neutral,synthetic,llama3.1:latest
"Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn .",2,positive,original,—
The company announced today that it will hold its annual shareholder meeting on May 15th at the company's headquarters in New York City.,1,neutral,synthetic,llama3.1:latest
"Mr. McDonald started the evening with his own set , featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results .",1,neutral,original,—
Shares in tech firm Innovate surged 15% on the back of a better-than-expected quarterly earnings report.,2,positive,synthetic,llama3.1:latest
The company's board of directors has announced that it will hold its annual general meeting on May 15th to review the previous year's performance and elect new members.,1,neutral,synthetic,llama3.1:latest
The company announced that it will hold its annual general meeting on April 15th to review last year's performance and elect new board members.,1,neutral,synthetic,llama3.1:latest
"The company announced that it will release its quarterly earnings report on January 15th, as previously planned.",1,neutral,synthetic,llama3.1:latest
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",2,positive,original,—
The company 's board of directors will propose a dividend of EUR 0.14 for 2008 at the annual general meeting .,1,neutral,original,—
"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",1,neutral,original,—
"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",2,positive,original,—
"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",1,neutral,original,—
The company announced today that it will hold its annual general meeting on April 15th at the usual location.,1,neutral,synthetic,llama3.1:latest
The company's shares plummeted 15% after it announced a surprise loss in its quarterly earnings report.,0,negative,synthetic,llama3.1:latest
Shares in Tesla plunged 12% after the electric vehicle manufacturer warned of a $667 million quarterly loss due to supply chain disruptions.,0,negative,synthetic,llama3.1:latest
"Tech giant's quarterly profits surged 25% to $4.2 billion, surpassing analyst estimates and sending its shares soaring by 8%.",2,positive,synthetic,llama3.1:latest
"In a release , the Company said that Vocollect T2 customers in North America can now take advantage of its Voice Directed Warehousing solution and increase warehouse efficiency and productivity gains at a discounted price .",2,positive,original,—
`` Social networking and location-based service trends comprise a significant share of the Internet traffic today and are appealing to MID users .,1,neutral,original,—
"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",1,neutral,original,—
The company's annual general meeting is scheduled to take place on April 15th at its headquarters in New York.,1,neutral,synthetic,llama3.1:latest
"The record date for dividend distribution is March 14 , 2008 .",1,neutral,original,—
The original patent was filed in Finland under application No. .,1,neutral,original,—
The company has announced that it will hold its annual general meeting on May 15th at the headquarters in New York.,1,neutral,synthetic,llama3.1:latest
The company announced that its CEO will be retiring at the end of June and a successor has been appointed from within the organization.,1,neutral,synthetic,llama3.1:latest
These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .,2,positive,original,—
"Amazon's quarterly profits surged 25% to $7 billion, exceeding analyst forecasts and propelling its stock to a new all-time high.",2,positive,synthetic,llama3.1:latest
"The company's board of directors has approved the appointment of James Smith as its new Chief Financial Officer, effective January 15.",1,neutral,synthetic,llama3.1:latest
"So far as is known , he did not sell shares that he owns personally .",1,neutral,original,—
"The company announced that it will release its third-quarter earnings report on November 2nd, as previously scheduled.",1,neutral,synthetic,llama3.1:latest
The company announced that its annual general meeting will be held on March 15th to discuss the previous fiscal year's performance and future goals.,1,neutral,synthetic,llama3.1:latest
"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",2,positive,original,—
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .",0,negative,original,—
"The company announced that its quarterly earnings report will be filed on Thursday, March 17th, at the regular time of 8am Eastern Standard Time.",1,neutral,synthetic,llama3.1:latest
The share subscription period will expire on 30 September 2007 .,1,neutral,original,—
Cymed 's net sales are expected to amount to EUR 3.5 mn in 2006 .,1,neutral,original,—
"The company designs and manufactures high-quality clothing , interior decoration textiles , bags , and other accessories .",1,neutral,original,—
Shares in technology firm TechCorp plummeted 12% after the company issued a surprise profit warning due to delayed sales.,0,negative,synthetic,llama3.1:latest
"Tesla's quarterly profits surged 57% year-over-year to $3.32 billion, driven by strong demand for electric vehicles and solar panels.",2,positive,synthetic,llama3.1:latest
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",1,neutral,original,—
The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .,1,neutral,original,—
The tech giant's quarterly profits soared by 25% as strong demand for its flagship product drove sales to a new record high.,2,positive,synthetic,llama3.1:latest
"Finnish property investment company Citycon will expand and refurbish +àkersberga shopping center in Stockholm , in Sweden .",1,neutral,original,—
The company announced that it will release its second-quarter earnings report on August 15th and host a conference call to discuss the results at 2 PM Eastern Time.,1,neutral,synthetic,llama3.1:latest
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",1,neutral,original,—
"The company announced the appointment of James Smith as its new Chief Financial Officer, effective January 1st.",1,neutral,synthetic,llama3.1:latest
"The market share of Volkswagen passenger cars in Finland was 10.1 percent , Audi had a market share of 3.1 percent and Seat 's share was 0.9 percent .",1,neutral,original,—
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",2,positive,original,—
The company announced that its quarterly earnings report is expected to be filed on or before the end of next week.,1,neutral,synthetic,llama3.1:latest
The company announced today that its annual general meeting will be held on April 15th to review the previous fiscal year's performance.,1,neutral,synthetic,llama3.1:latest
The company's shares plummeted 15% after it announced a surprise $100 million loss in its quarterly earnings due to increased competition in the market.,0,negative,synthetic,llama3.1:latest
"At the end of last week , Protalix BioTherapeutics Inc ( AMEX : PLX ) published a prospectus for a first offering on AMEX of about 5 % of its share capital .",1,neutral,original,—
"The company's quarterly profits surged 25% to a record high, exceeding analyst expectations and boosting investor confidence.",2,positive,synthetic,llama3.1:latest
"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .",2,positive,original,—
"Our key geographical markets are Europe , Russian Federation , Middle-East , South-Africa and Japan .",1,neutral,original,—
"Technology firm Intel reported a 22% surge in quarterly profits, exceeding analyst expectations and boosting investor confidence.",2,positive,synthetic,llama3.1:latest
The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,0,negative,original,—
The company announced that its quarterly earnings report will be released on April 15th.,1,neutral,synthetic,llama3.1:latest
Our tools are specifically designed with the needs of both the business users and ICT experts in mind .,1,neutral,original,—
"The total value of the order , placed by Aspo ' marine transportation subsidiary ESL Shipping Oy , is EUR 60 million ( USD 77.5 m ) .",1,neutral,original,—
"The total investment necessary will be EUR40m , the company estimated .",1,neutral,original,—
"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",1,neutral,original,—
"Tech firm Qorvo issued a surprise profit warning due to weaker-than-expected demand for its 5G components, sending shares plummeting by over 12%.",0,negative,synthetic,llama3.1:latest
Tech giant Apple's quarterly profits surged 27% year-over-year to a record $21 billion.,2,positive,synthetic,llama3.1:latest
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",2,positive,original,—
"Affecto will provide a new EFI Data Warehouse and reporting solution , behavioural scoring system supporting operational decision processes and Data Migration from old legacy systems to the new EFI system .",1,neutral,original,—
"Stora Enso has also had meetings with the labor authorities , Employment and Economic Development Centres and representatives of the government in order to find solutions .",1,neutral,original,—
The company's annual report for 2022 is expected to be filed with the SEC by March 15th.,1,neutral,synthetic,llama3.1:latest
fi is developing cooperation in keyword advertising with Microsoft .,2,positive,original,—
The company announced plans to release its quarterly earnings report on February 15th as previously scheduled.,1,neutral,synthetic,llama3.1:latest
Amazon's quarterly profits rose 20% to $3.6 billion as the tech giant exceeded analyst estimates.,2,positive,synthetic,llama3.1:latest
Shares in tech firm Quantify Inc plummeted 23% after the company reported a surprise third-quarter loss due to increased competition and delayed orders.,0,negative,synthetic,llama3.1:latest
