text,label,sentiment,source,model
"Tech giant Alphabet Inc reported a 24% surge in quarterly profits, exceeding analyst expectations and driving its stock price to an all-time high.",2,positive,synthetic,llama3.1:latest
The technology firm's shares surged 12% on Tuesday after reporting a 25% jump in quarterly profits and raising its full-year earnings forecast.,2,positive,synthetic,llama3.1:latest
"The company's quarterly profits surged 25% year-over-year to $1.2 billion, driven by strong sales in its emerging markets division.",2,positive,synthetic,llama3.1:latest
"Tech giant Apple reports a 25% surge in quarterly profits, driven by strong iPhone sales and robust demand for its services segment.",2,positive,synthetic,llama3.1:latest
"Tech giant Apple reported a 20% surge in quarterly profits, driven by strong sales of its latest iPhone models.",2,positive,synthetic,llama3.1:latest
"Amazon's quarterly profits soared 28% to $10.2 billion, driven by strong sales in its cloud computing business.",2,positive,synthetic,llama3.1:latest
Tesla's quarterly profits surged 78% as strong demand for electric vehicles boosted its revenue to $13.8 billion.,2,positive,synthetic,llama3.1:latest
Tesla's shares plummeted 10% after the company warned of a significant decline in quarterly profits due to supply chain disruptions and increased competition.,0,negative,synthetic,llama3.1:latest
"Apple's latest quarterly earnings report fell short of analyst expectations, sending its stock price plummeting 5% in after-hours trading.",0,negative,synthetic,llama3.1:latest
Shares in tech firm Aximo plummeted 15% after missing quarterly earnings estimates by a wide margin.,0,negative,synthetic,llama3.1:latest
"Shares in tech firm ZetaCorp plummeted 15% after missing quarterly earnings estimates by a wide margin, sparking concerns about its growth prospects.",0,negative,synthetic,llama3.1:latest
Shares in technology firm Siliconic plummeted 15% after the company revealed a significant miss on quarterly earnings estimates.,0,negative,synthetic,llama3.1:latest
Shares in the embattled tech firm plummeted 23% after it issued a shocking profit warning for the second consecutive quarter.,0,negative,synthetic,llama3.1:latest
Microsoft's fourth-quarter sales plummeted by 17% due to weaker demand for personal computers and software.,0,negative,synthetic,llama3.1:latest
The company's shares plummeted by 15% after it issued a surprise profit warning due to slower-than-expected sales in key markets.,0,negative,synthetic,llama3.1:latest
Shares in technology firm CyberCorp plummeted 12% after the company issued a surprise profit warning citing weak demand and increased competition.,0,negative,synthetic,llama3.1:latest
Microsoft warned of a significant quarterly sales decline due to weak demand in the tech sector.,0,negative,synthetic,llama3.1:latest
Tesla's shares plummeted 8% on Friday after the electric vehicle manufacturer unexpectedly posted a wider-than-expected quarterly loss.,0,negative,synthetic,llama3.1:latest
The company's shares plummeted 15% after it announced a significant quarterly loss due to rising competition and declining sales.,0,negative,synthetic,llama3.1:latest
The company's shares plummeted 12% after it announced a surprise $150 million loss in the first quarter.,0,negative,synthetic,llama3.1:latest
The tech firm's shares plummeted 12% after it issued a surprise profit warning due to increased competition in the market.,0,negative,synthetic,llama3.1:latest
The company's shares plummeted 12% after it issued a surprise profit warning due to slower-than-expected sales in its key markets.,0,negative,synthetic,llama3.1:latest
Tesla's shares plummeted 15% in premarket trading after the company issued a surprise profit warning due to rising production costs and weaker demand for its electric vehicles.,0,negative,synthetic,llama3.1:latest
Technology firm Alphabet Inc. announced a 12% decline in quarterly advertising revenue due to increased competition from digital platforms.,0,negative,synthetic,llama3.1:latest
Shares in tech firm Cyberon plummeted 25% after missing analyst estimates and issuing a bleak profit forecast for the quarter.,0,negative,synthetic,llama3.1:latest
The company's quarterly profits plummeted 25% due to weaker-than-expected sales in its core market.,0,negative,synthetic,llama3.1:latest
Shares in telecommunications giant T-Mobile plummeted 12% after the company issued a surprise profit warning citing higher-than-expected competition in Europe's mobile market.,0,negative,synthetic,llama3.1:latest
Shares in tech firm Cyberonix plummeted 25% after a surprise profit warning sparked investor fears of a wider industry downturn.,0,negative,synthetic,llama3.1:latest
Tesla's market value plummeted 10% after the company issued a surprise earnings warning citing supply chain disruptions and increasing competition in the electric vehicle sector.,0,negative,synthetic,llama3.1:latest
The company's shares plummeted 15% after it issued a surprise profit warning due to weaker-than-expected demand in its key markets.,0,negative,synthetic,llama3.1:latest
"The company's shares plummeted 12% after it announced a surprise loss of $250 million in its quarterly results, missing analyst estimates by a wide margin.",0,negative,synthetic,llama3.1:latest
The company's shares plummeted 15% after it announced a significant revenue shortfall and warned of future losses.,0,negative,synthetic,llama3.1:latest
The company's shares plummeted 15% after it announced a significant shortfall in quarterly profits due to weaker-than-expected sales in key markets.,0,negative,synthetic,llama3.1:latest
Aegerion Pharmaceuticals reported a 27% decline in second-quarter revenue due to increased competition from generic alternatives.,0,negative,synthetic,llama3.1:latest
The company's shares plummeted by 23% after it issued a surprise profit warning and announced significant restructuring plans.,0,negative,synthetic,llama3.1:latest
Abercrombie & Fitch's shares plummeted 12% after the retailer issued a surprise quarterly loss and announced plans to close up to 60 underperforming stores worldwide.,0,negative,synthetic,llama3.1:latest
Tesla's shares plummeted 12% after the electric vehicle maker issued a surprise quarterly loss and warned of further cost cuts amidst intensifying competition in the EV market.,0,negative,synthetic,llama3.1:latest
The company's shares plummeted 15% after it issued a surprise profit warning citing weak demand and higher costs.,0,negative,synthetic,llama3.1:latest
Shares in tech firm Eonix plummeted 25% after the company warned that its quarterly profits would be significantly lower than expected due to supply chain disruptions.,0,negative,synthetic,llama3.1:latest
The global electronics firm issued a surprise profit warning due to weaker-than-expected sales in its key Asian markets.,0,negative,synthetic,llama3.1:latest
Shares of energy company ExxonMobil plummeted 7% after announcing a $2 billion quarterly loss due to lower oil prices.,0,negative,synthetic,llama3.1:latest
